country_code,region_name,iata,icao,airport,latitude,longitude
AU,Queensland,KOH,YKLA,Koolatah Airport,-15.89,142.44
AU,Queensland,OPI,YOEN,Oenpelli Airport,-12.32,133.01
AU,New South Wales,MRZ,YMOR,Moree Airport,-29.5,149.84
AU,Western Australia,BME,YBRM,Broome International Airport,-17.94,122.23
AU,Queensland,OOR,YMOO,Mooraberree Airport,-25.25,140.98
AU,New South Wales,OOM,YCOM,Cooma-Snowy Mountains Airport,-36.3,148.97
AU,Northern Territory,MRT,,Moroak Airport,-14.82,133.7
AU,Queensland,KPP,YKPR,Kalpowar Airport,-14.89,144.22
AU,Queensland,OOL,YBCG,Gold Coast Airport (Coolangatta Airport),-28.16,153.5
AU,Queensland,LWH,YLAH,Lawn Hill Airport,-18.57,138.64
AU,New South Wales,KPS,YKMP,Kempsey Airport,-31.07,152.77
AU,Queensland,DNB,YDBR,Dunbar Airport,-16.05,142.4
AU,Northern Territory,CKI,YCKI,Croker Island Airport,-11.16,132.48
AU,Western Australia,ONS,YOLW,Onslow Airport,-21.67,115.11
AU,Western Australia,DNG,,Doongan Airport,-15.39,126.3
AU,Queensland,BMP,YBPI,Brampton Island Airport,-20.8,149.27
AU,South Australia,MRP,YALA,Marla Airport,-27.33,133.63
AU,Queensland,MRL,,Miners Lake Airport,46.38,-82.63
AU,Queensland,ONR,YMNK,Monkira Airport,-24.82,140.53
AU,Queensland,ONG,YMTI,Mornington Island Airport,-16.66,139.18
AU,Queensland,MRG,YMBA,Mareeba Airfield,-17.07,145.42
AU,Western Australia,WYN,YWYM,Wyndham Airport,-15.51,128.15
AU,Western Australia,MQZ,YMGT,Margaret River Airport,-33.93,115.1
AU,South Australia,WYA,YWHA,Whyalla Airport,-33.06,137.51
AU,Western Australia,DNM,,Denham Airport,-25.89,113.58
AU,Western Australia,KQR,YKAR,Karara Airport,-29.22,116.69
AU,Victoria,KRA,YKER,Kerang Airport,-35.75,143.94
AU,New South Wales,WWY,YWWL,West Wyalong Airport,-33.94,147.19
AU,Western Australia,CKW,YCHK,Graeme Rowley Aerodrome,-22.35,119.64
AU,New South Wales,DNQ,YDLQ,Deniliquin Airport,-35.56,144.95
AU,Queensland,KRB,YKMB,Karumba Airport,-17.46,140.83
AU,Western Australia,WWI,YWWI,Woodie Woodie Airport,-21.66,121.23
AU,Victoria,MQL,YMIA,Mildura Airport,-34.23,142.09
AU,Northern Territory,KRD,,Kurundi Airport,-20.51,134.67
AU,Queensland,BNE,YBBN,Brisbane Airport,-27.38,153.12
AU,South Australia,OLP,YOLD,Olympic Dam Airport,-30.48,136.88
AU,Northern Territory,MFP,YMCR,Manners Creek Airport,-22.1,137.98
AU,Northern Territory,MQE,YMQA,Marqua Airport,-22.81,137.25
AU,Queensland,OKY,YBOK,Oakey Army Aviation Centre,-27.41,151.74
AU,New South Wales,BNK,YBNA,Ballina Byron Gateway Airport,-28.83,153.56
AU,New South Wales,CLH,YCAH,Coolah Airport,-31.77,149.61
AU,Queensland,OKR,YYKI,Yorke Island Airport,-9.75,143.41
AU,Queensland,KSV,YSPV,Springvale Airport,-23.55,140.7
AU,Queensland,OKB,YORC,Orchid Beach Airport,-24.96,153.32
AU,Western Australia,WUN,YWLU,Wiluna Airport,-26.63,120.22
AU,Western Australia,WUI,YMMI,Murrin Murrin Airport,-28.71,121.89
AU,Western Australia,KTA,YPKA,Karratha Airport,-20.71,116.77
AU,Western Australia,MQA,YMDI,Mandora Station Airport,-19.74,120.84
AU,Northern Territory,MGT,YMGB,Milingimbi Airport,-12.09,134.89
AU,Northern Territory,KTR,YPTN,RAAF Base Tindal,-14.52,132.38
AU,Western Australia,ODR,YORV,Ord River Airport,-17.34,128.91
AU,Western Australia,ALH,YABA,Albany Airport,-34.94,117.81
AU,South Australia,WUD,YWUD,Wudinna Airport,-33.04,135.45
AU,Queensland,LYT,,Lady Elliot Island Airport,-24.11,152.72
AU,South Australia,ODL,YCOD,Cordillo Downs Airport,-26.75,140.64
AU,Queensland,KUG,YKUB,Kubin Airport,-10.22,142.22
AU,South Australia,ODD,YOOD,Oodnadatta Airport,-27.56,135.45
AU,Western Australia,DOX,YDRA,Dongara Airport,-29.3,114.93
AU,Western Australia,OCM,YBGD,Boolgeeda Airport,-22.54,117.28
AU,Queensland,OBA,,Oban Airport,56.47,-5.4
AU,Queensland,KWM,YKOW,Kowanyama Airport,-15.49,141.75
AU,Queensland,CMA,YCMU,Cunnamulla Airport,-28.03,145.62
AU,New South Wales,OAG,YORG,Orange Airport,-33.38,149.13
AU,Queensland,WTB,YBWW,Toowoomba Wellcamp Airport,-27.56,151.79
AU,Queensland,MOV,YMRB,Moranbah Airport,-22.06,148.08
AU,New South Wales,CMD,YCTM,Cootamundra Airport,-34.62,148.03
AU,Tasmania,DPO,YDPO,Devonport Airport,-41.17,146.43
AU,Queensland,LZR,YLZI,Lizard Island Airport,-14.67,145.46
AU,South Australia,MOO,YOOM,Moomba Airport,-28.1,140.2
AU,New South Wales,NYN,YNYN,Nyngan Airport,-31.55,147.2
AU,Queensland,WSY,YSHR,Whitsunday Airport,-20.28,148.76
AU,Western Australia,KYF,YYLR,Yeelirrie Airport,-27.28,120.1
AU,South Australia,KYI,YYTA,Yalata Airport,-31.47,131.82
AU,Western Australia,DRB,YDBY,Derby Airport,-17.37,123.66
AU,Queensland,DRD,YDOR,Dorunda Airport,-16.55,141.82
AU,Northern Territory,BOX,YBRL,Borroloola Airport,-16.08,136.3
AU,Queensland,CML,YCMW,Camooweal Airport,-19.91,138.12
AU,Western Australia,WRW,YWWG,Warrawagine Airport,-20.84,120.7
AU,Western Australia,WRN,YWDG,Windarling Airport,-30.03,119.39
AU,South Australia,NUR,YNUB,Nullabor Motel Airport,-31.44,130.9
AU,Northern Territory,NUB,YNUM,Numbulwar Airport,-14.27,135.72
AU,Queensland,CMQ,YCMT,Clermont Airport,-22.77,147.62
AU,South Australia,AMT,YAMT,Amata Airport,-26.11,131.21
AU,Queensland,NTN,YNTN,Normanton Airport,-17.68,141.07
AU,New South Wales,NTL,YWLM,Newcastle Airport / RAAF Base Williamtown,-32.8,151.83
AU,Northern Territory,AMX,,Ammaroo Airport,-21.74,135.24
AU,Queensland,DRN,YDBI,Dirranbandi Airport,-28.59,148.22
AU,Northern Territory,MNW,YMDS,MacDonald Downs Airport,-22.44,135.2
AU,Northern Territory,MNV,,Mount Valley Airport,-14.12,133.83
AU,Queensland,MNQ,YMTO,Monto Airport,-24.89,151.1
AU,Queensland,NSV,YNSH,Noosa Airport,-26.42,153.06
AU,Queensland,DRR,YDRI,Durrie Airport,-25.68,140.23
AU,New South Wales,NSO,YSCO,Scone Airport,-32.04,150.83
AU,Queensland,WPK,YWMP,Wrotham Park Airport,-16.66,144.0
AU,Western Australia,NSM,YNSM,Norseman Airport,-32.21,121.76
AU,Northern Territory,NRY,,Newry Airport,-16.04,129.26
AU,Northern Territory,DRW,YPDN,Darwin International Airport,-12.41,130.88
AU,New South Wales,CNB,YCNM,Coonamble Airport,-30.98,148.38
AU,Northern Territory,MNG,YMGD,Maningrida Airport,-12.06,134.23
AU,Western Australia,BQB,YBLN,Busselton Regional Airport,-33.69,115.4
AU,Queensland,CNC,YCCT,Coconut Island Airport,-10.05,143.07
AU,Western Australia,DRY,YDRD,Drysdale River Airport,-15.71,126.38
AU,New South Wales,LBH,,Palm Beach Water Airport,-33.59,151.32
AU,South Australia,MNE,YMUG,Mungeranie Airport,-28.01,138.66
AU,Western Australia,NRG,YNRG,Narrogin Airport,-32.93,117.08
AU,New South Wales,NRA,YNAR,Narrandera Airport,-34.7,146.51
AU,Queensland,BQL,YBOU,Boulia Airport,-22.91,139.9
AU,Northern Territory,ANZ,,Angus Downs Airport,-25.03,132.28
AU,South Australia,LCN,YBLC,Balcanoona Airport,-30.54,139.34
AU,Queensland,WON,YWDL,Wondoola Airport,-18.58,140.89
AU,Queensland,CNJ,YCCY,Cloncurry Airport,-20.67,140.5
AU,New South Wales,WOL,YWOL,Illawarra Regional Airport,-34.56,150.79
AU,Western Australia,MBB,YMBL,Marble Bar Airport,-21.16,119.83
AU,Northern Territory,NPP,,Napperby Airport,-22.53,133.76
AU,Queensland,WNR,YWDH,Windorah Airport,-25.41,142.67
AU,Queensland,LDC,YLIN,Lindeman Island Airport,-20.45,149.04
AU,Western Australia,BQW,YBGO,Balgo Hill Airport,-20.15,127.97
AU,New South Wales,LDH,YLHI,Lord Howe Island Airport,-31.54,159.08
AU,New South Wales,NOA,YSNW,NAS Nowra,-34.95,150.54
AU,Victoria,MBF,YPOK,Porepunkah Airfield,-36.72,146.89
AU,Western Australia,WND,,Windarra Airport,-28.48,122.24
AU,Queensland,CNS,YBCS,Cairns Airport,-16.89,145.76
AU,Queensland,MBH,YMYB,Maryborough Airport,-25.51,152.72
AU,Queensland,MMM,YMMU,Middlemount Airport,-22.8,148.71
AU,Western Australia,LDW,,Lansdowne Airport,-17.61,126.74
AU,Victoria,BRJ,,Bright Airport,-36.73,146.97
AU,New South Wales,BRK,YBKE,Bourke Airport,-30.04,145.95
AU,Western Australia,WME,YMNE,Mount Keith Airport,-27.29,120.56
AU,Western Australia,MBN,,Mount Barnett Airport,-16.66,125.96
AU,Western Australia,LEA,YPLM,RAAF Learmonth (Learmonth Airport),-22.24,114.09
AU,Western Australia,MMG,YMOG,Mount Magnet Airport,-28.12,117.84
AU,Northern Territory,LEL,YLEV,Lake Evella Airport,-12.5,135.81
AU,Victoria,WMB,YWBL,Warrnambool Airport,-38.3,142.45
AU,Western Australia,WLP,YANG,West Angelas Airport,-23.14,118.71
AU,Northern Territory,COB,,Coolibah Airport,-15.55,130.96
AU,Queensland,NMR,YNAP,Nappa Merrie Airport,-27.56,141.13
AU,Northern Territory,BRT,YBTI,Bathurst Island Airport,-11.77,130.62
AU,Northern Territory,WLO,YWTL,Waterloo Airport,-16.63,129.32
AU,Western Australia,LER,YLST,Leinster Airport,-27.84,120.7
AU,Queensland,MLV,YMEU,Merluna Airport,-13.06,142.45
AU,Northern Territory,WLL,YWOR,Wollogorang Airport,-17.22,137.94
AU,Queensland,WLE,YMLS,Miles Airport,-26.81,150.18
AU,New South Wales,WLC,YWCH,Walcha Airport,-31.0,151.57
AU,New South Wales,COJ,YCBB,Coonabarabran Airport,-31.33,149.27
AU,Queensland,NMP,,New Moon Airport,-19.2,145.77
AU,Victoria,MBW,YMMB,Moorabbin Airport,-37.98,145.1
AU,Western Australia,WLA,YWAL,Wallal Airport,-19.77,120.65
AU,Western Australia,NLS,,Nicholson Airport,-18.05,128.9
AU,South Australia,MLR,YMCT,Millicent Airport,-37.58,140.37
AU,Western Australia,NLL,YNUL,Nullagine Airport,-21.91,120.2
AU,Queensland,LFP,YLFD,Lakefield Airport,-14.92,144.2
AU,Victoria,WKB,YWKB,Warracknabeal Airport,-36.32,142.42
AU,Western Australia,WIT,YWIT,Wittenoom Airport,-22.22,118.35
AU,Victoria,BSJ,YBNS,Bairnsdale Airport,-37.89,147.57
AU,New South Wales,WIO,YWCA,Wilcannia Airport,-31.53,143.38
AU,Queensland,WIN,YWTN,Winton Airport,-22.36,143.09
AU,Queensland,NLF,YDNI,Darnley Island Airport,-9.58,143.77
AU,Western Australia,LGE,,Lake Gregory Airport,-20.11,127.62
AU,Queensland,MKY,YBMK,Mackay Airport,-21.17,149.18
AU,Western Australia,COY,YCWY,Coolawanyah Station Airport,-21.79,117.76
AU,Western Australia,NKB,,Noonkanbah Airport,-18.49,124.85
AU,South Australia,LGH,YLEC,Leigh Creek Airport,-30.6,138.43
AU,New South Wales,ARM,YARM,Armidale Airport,-30.53,151.62
AU,Northern Territory,MKV,YMVG,Mount Cavenagh Airport,-25.97,133.2
AU,Western Australia,NIF,YCNF,Nifty Airport,-21.67,121.59
AU,South Australia,CPD,YCBP,Coober Pedy Airport,-29.04,134.72
AU,New South Wales,LHG,YLRD,Lightning Ridge Airport,-29.46,147.98
AU,Northern Territory,LIB,,Limbunya Airport,-17.24,129.88
AU,New South Wales,NGA,YYNG,Young Airport,-34.26,148.25
AU,Victoria,WHL,,Welshpool Airport,-38.68,146.44
AU,Victoria,WGT,YWGT,Wangaratta Airport,-36.42,146.31
AU,Victoria,ARY,YARA,Ararat Airport,-37.31,142.99
AU,Western Australia,NDS,YSAN,Sandstone Airport,-27.98,119.3
AU,Queensland,DVP,YDPD,Davenport Downs Airport,-24.15,141.11
AU,Northern Territory,BTD,,Brunette Downs Airport,-18.64,135.94
AU,Northern Territory,DVR,,Daly River Airport,-13.75,130.69
AU,Western Australia,MKR,YMEK,Meekatharra Airport,-26.61,118.55
AU,Queensland,LKD,YLND,Lakeland Downs Airport,-15.83,144.85
AU,New South Wales,WGE,YWLG,Walgett Airport,-30.03,148.13
AU,Queensland,LLG,YCGO,Chillagoe Airport,-17.14,144.53
AU,New South Wales,WGA,YSWG,Wagga Wagga Airport,-35.17,147.47
AU,New South Wales,WEW,YWWA,Wee Waa Airport,-30.26,149.41
AU,Queensland,WEI,YBWP,Weipa Airport,-12.68,141.93
AU,Queensland,DXD,YDIX,Dixie Airport,-15.12,143.32
AU,Western Australia,LLL,,Lissadell Airport,-16.66,128.59
AU,Queensland,CQP,,Cape Flattery Airport,-14.97,145.31
AU,Northern Territory,ASP,YBAS,Alice Springs Airport,-23.81,133.9
AU,Queensland,LLP,,Linda Downs Airport,-23.02,138.7
AU,Northern Territory,MCV,YMHU,McArthur River Mine Airport,-16.44,136.08
AU,Queensland,DYA,YDYS,Dysart Airport,-22.62,148.36
AU,New South Wales,NBH,YNHS,Nambucca Heads Airport,-30.65,153.0
AU,Queensland,MCY,YBSU,Sunshine Coast Airport,-26.6,153.09
AU,New South Wales,CRB,YCBR,Collarenebri Airport,-29.52,148.58
AU,Northern Territory,YUE,YYND,Yuendumu Airport,-22.25,131.78
AU,Northern Territory,LNH,YLKN,Lake Nash Airport,-20.98,137.92
AU,Queensland,DYM,,Diamantina Lakes Airport,-23.76,141.15
AU,Queensland,WDI,YWND,Wondai Airport,-26.28,151.86
AU,Western Australia,LNO,YLEO,Leonora Airport,-28.88,121.32
AU,Queensland,BTX,YBEO,Betoota Airport,-25.64,140.78
AU,Queensland,CRH,,Cherrabah Airport,-28.43,152.09
AU,South Australia,NAC,YNRC,Naracoorte Airport,-36.99,140.72
AU,South Australia,CRJ,,Coorabie Airport,-31.89,132.3
AU,Queensland,BUC,YBKT,Burketown Airport,-17.75,139.53
AU,Northern Territory,DYW,,Daly Waters Airport,-16.26,133.38
AU,Western Australia,MJP,YMJM,Manjimup Airport,-34.27,116.14
AU,New South Wales,NAA,YNBR,Narrabri Airport,-30.32,149.83
AU,Queensland,LOA,YLOR,Lorraine Airport,-18.99,139.91
AU,Queensland,WAZ,YWCK,Warwick Airport,-28.15,151.94
AU,Northern Territory,WAV,YWAV,Wave Hill Airport,-17.39,131.12
AU,South Australia,LOC,YLOK,Lock Airport,-33.54,135.69
AU,New South Wales,WAU,,Wauchope Airport,-20.64,134.22
AU,Western Australia,MJK,YSHK,Shark Bay Airport,-25.89,113.58
AU,South Australia,MGB,YMTG,Mount Gambier Airport,-37.75,140.78
AU,Northern Territory,MIZ,,Mainoru Airport,-14.05,134.09
AU,Western Australia,MYO,YMYR,Myroodah Airport,-18.12,124.27
AU,Northern Territory,MIY,,Mittiebah Airport,-18.81,137.08
AU,Queensland,WAN,,Waverney Airport,-25.36,141.93
AU,Queensland,MYI,YMAE,Murray Island Airport,-9.92,144.06
AU,New South Wales,MYA,YMRY,Moruya Airport,-35.9,150.14
AU,Queensland,AUD,YAGD,Augustus Downs Airport,-18.52,139.88
AU,Western Australia,CRY,,Carlton Hill Airport,-15.5,128.53
AU,Victoria,ECH,YECH,Echuca Airport,-36.16,144.76
AU,Northern Territory,EDD,,Erldunda Airport,-25.21,133.25
AU,Victoria,MEB,YMEN,Essendon Airport,-37.73,144.9
AU,Queensland,EDR,YPMP,Edward River Airport,-14.9,141.61
AU,Queensland,VNR,YVRS,Vanrook Airport,-16.96,141.95
AU,South Australia,MIN,YMPA,Minnipa Airport,-32.84,135.15
AU,New South Wales,MIM,YMER,Merimbula Airport,-36.91,149.9
AU,Western Australia,BUY,YBUN,Bunbury Airport,-33.38,115.68
AU,Northern Territory,CSD,,Cresswell Downs Airport,-17.95,135.92
AU,Queensland,EIH,,Einasleigh Airport,-18.5,144.09
AU,Queensland,AUU,YAUR,Aurukun Airport,-13.35,141.72
AU,Northern Territory,EKD,,Elkedra Airport,-21.17,135.44
AU,Northern Territory,ELC,YELD,Elcho Island Airport,-12.02,135.57
AU,Western Australia,MIH,YMIP,Mitchell Plateau Airport,-14.79,125.82
AU,Victoria,MEL,YMML,Melbourne Airport,-37.67,144.84
AU,Northern Territory,VCD,YVRD,Victoria River Downs Airport,-16.4,131.0
AU,New South Wales,CSI,YCAS,Casino Airport,-28.88,153.07
AU,Northern Territory,AVG,YAUV,Auvergne Airport,-15.7,130.0
AU,Queensland,EMD,YEML,Emerald Airport,-23.57,148.18
AU,Northern Territory,UTD,,Nutwood Downs Airport,-15.81,134.15
AU,Queensland,BVI,YBDV,Birdsville Airport,-25.9,139.35
AU,Queensland,UTB,YMTB,Muttaburra Airport,-22.58,144.53
AU,Western Australia,USL,YUSL,Useless Loop Airport,-26.17,113.4
AU,Western Australia,ENB,YEEB,Eneabba Airport,-29.83,115.25
AU,Western Australia,EPR,YESP,Esperance Airport,-33.68,121.82
AU,Victoria,AVV,YMAV,Avalon Airport,-38.04,144.47
AU,Northern Territory,RDA,YRKD,Rockhampton Downs Airport,-18.95,135.2
AU,South Australia,ERB,YERN,Pukatja Airport (Ernabella Airport),-26.26,132.18
AU,South Australia,UMR,YPWR,RAAF Woomera Airfield,-31.14,136.82
AU,Queensland,MET,YMOT,Moreton Airport,-12.44,142.64
AU,Queensland,ERQ,YESE,Elrose Airport,-20.98,141.01
AU,Queensland,BVW,,Batavia Downs Airport,-12.66,142.68
AU,Queensland,ULP,YQLP,Quilpie Airport,-26.61,144.25
AU,South Australia,AWN,,Alton Downs Airport,-26.53,139.27
AU,Northern Territory,AWP,,Austral Downs Airport,-20.5,137.75
AU,New South Wales,UIR,YQDI,Quirindi Airport,-31.49,150.51
AU,Victoria,MHU,YHOT,Mount Hotham Airport,-37.05,147.33
AU,Queensland,AXC,YAMC,Aramac Airport,-22.97,145.24
AU,Western Australia,BVZ,YBYS,Beverley Springs Airport,-16.73,125.43
AU,Tasmania,UEE,YQNS,Queenstown Airport,-42.08,145.53
AU,Western Australia,BWB,YBWX,Barrow Island Airport,-20.86,115.41
AU,Queensland,UDA,YUDA,Undara Airport,-18.2,144.6
AU,Western Australia,UBU,YKAL,Kalumburu Airport,-14.29,126.63
AU,South Australia,ETD,YEDA,Etadunna Airport,-28.74,138.59
AU,Northern Territory,AXL,YALX,Alexandria Homestead Airport,-19.06,136.71
AU,Queensland,UBB,YMAA,Mabuiag Island Airport,-9.95,142.18
AU,Western Australia,MHO,YMHO,Mount House Airport,-17.06,125.71
AU,Western Australia,EUC,YECL,Eucla Airport,-31.7,128.88
AU,Northern Territory,EVD,,Eva Downs Airport,-18.0,134.86
AU,Queensland,CTL,YBCV,Charleville Airport,-26.41,146.26
AU,New South Wales,EVH,YEVD,Evans Head Memorial Aerodrome,-29.09,153.42
AU,Queensland,CTN,YCKN,Cooktown Airport,-15.44,145.18
AU,Northern Territory,TYP,YTMY,Tobermorey Airport,-22.26,137.95
AU,Queensland,TYG,YTHY,Thylungra Airport,-26.08,143.47
AU,New South Wales,TYB,YTIB,Tibooburra Airport,-29.45,142.06
AU,New South Wales,BWQ,YBRW,Brewarrina Airport,-29.97,146.82
AU,Northern Territory,AYD,,Alroy Downs Airport,-19.29,136.08
AU,Tasmania,BWT,YWYY,Burnie Airport,-41.0,145.73
AU,New South Wales,BWU,YSBK,Bankstown Airport,-33.92,150.99
AU,Northern Territory,AYL,,Anthony Lagoon Airport,-18.02,135.54
AU,Northern Territory,CTR,,Cattle Creek Airport,-17.61,131.55
AU,Western Australia,EXM,YEXM,Exmouth Airport,-22.03,114.1
AU,Queensland,TXR,,Tanbar Airport,-25.85,141.93
AU,Northern Territory,AYQ,YAYE,Ayers Rock Airport,-25.19,130.98
AU,Queensland,AYR,YAYR,Ayr Airport,-19.58,147.33
AU,Queensland,TWP,,Torwood Airport,-17.36,143.75
AU,Queensland,TWN,,Tewantin Airport,-26.39,153.03
AU,Western Australia,BXF,YBEB,Bellburn Airstrip,-17.55,128.3
AU,Victoria,BXG,YBDG,Bendigo Airport,-36.74,144.33
AU,Queensland,TWB,YTWB,Toowoomba City Aerodrome,-27.54,151.92
AU,New South Wales,TUM,YTMU,Tumut Airport,-35.26,148.24
AU,Western Australia,TTX,YTST,Truscott-Mungalalu Airport,-14.09,126.38
AU,Queensland,TSV,YBTL,Townsville Airport,-19.25,146.76
AU,New South Wales,TRO,YTRE,Taree Airport,-31.89,152.51
AU,Queensland,TQP,YTEE,Trepell Airport,-21.84,140.89
AU,Queensland,CUD,YCDR,Caloundra Airport,-26.8,153.1
AU,Northern Territory,FIK,YFNE,Finke Airport,-25.59,134.58
AU,Western Australia,TPR,YTMP,Tom Price Airport,-22.75,117.87
AU,New South Wales,CUG,YCUA,Cudal Airport,-33.28,148.76
AU,Western Australia,FIZ,YFTZ,Fitzroy Crossing Airport,-18.18,125.56
AU,Tasmania,FLS,YFLI,Flinders Island Airport,-40.09,147.99
AU,New South Wales,FLY,YFIL,Finley Airport,-35.67,145.55
AU,New South Wales,TMW,YSTW,Tamworth Regional Airport,-31.08,150.85
AU,Western Australia,FOS,YFRT,Forrest Airport,-30.84,128.12
AU,New South Wales,FOT,YFST,Forster (Wallis Island) Airport,-32.2,152.48
AU,New South Wales,FRB,YFBS,Forbes Airport,-33.36,147.94
AU,Western Australia,TKY,YTKY,Turkey Creek Airport,-17.04,128.21
AU,Western Australia,FSL,,Fossil Downs Airport,-18.13,125.79
AU,Queensland,CUQ,YCOE,Coen Airport,-13.76,143.11
AU,Western Australia,FVL,YFLO,Flora Valley Airport,-18.28,128.42
AU,Western Australia,FVR,YFRV,Forrest River Airport,-15.16,127.84
AU,Queensland,THG,YTNG,Thangool Airport,-24.49,150.58
AU,Queensland,GAH,YGAY,Gayndah Airport,-25.61,151.62
AU,Victoria,TGN,YLTV,Latrobe Regional Airport,-38.21,146.47
AU,Western Australia,CUY,YCUE,Cue Airport,-27.45,117.92
AU,Northern Territory,GBL,YGBI,South Goulburn Island Airport,-11.65,133.38
AU,Western Australia,BYP,YBRY,Barimunya Airport,-22.67,119.17
AU,South Australia,CVC,YCEE,Cleve Airport,-33.71,136.5
AU,Queensland,GBP,YGAM,Gamboola Airport,-16.55,143.67
AU,New South Wales,TEM,YTEM,Temora Airport,-34.42,147.51
AU,Western Australia,GBV,YGIB,Gibb River Airport,-16.42,126.44
AU,Western Australia,GBW,YGIA,Ginbata Airport,-22.58,120.04
AU,Western Australia,TEF,YTEF,Telfer Airport,-21.72,122.23
AU,Queensland,TDR,YTDR,Theodore Airport,-24.99,150.09
AU,Northern Territory,BYX,,Baniyala Airport,-13.2,136.23
AU,Western Australia,CVQ,YCAR,Carnarvon Airport,-24.88,113.67
AU,Western Australia,TDN,YTHD,Theda Station Airport,-14.79,126.5
AU,Queensland,BBL,YLLE,Ballera Airport,-27.41,141.81
AU,Western Australia,GDD,YGDN,Gordon Downs Airport,-18.68,128.59
AU,New South Wales,BZD,YBRN,Balranald Airport,-34.62,143.58
AU,New South Wales,TCW,YTOC,Tocumwal Airport,-35.81,145.61
AU,Tasmania,GEE,YGTO,George Town Aerodrome,-41.08,146.84
AU,Northern Territory,TCA,YTNK,Tennant Creek Airport,-19.63,134.18
AU,Western Australia,GET,YGEL,Geraldton Airport,-28.8,114.71
AU,Victoria,GEX,YGLG,Geelong Airport,-38.22,144.33
AU,New South Wales,GFE,,Grenfell Airport,-34.0,148.13
AU,New South Wales,GFF,YGTH,Griffith Airport,-34.25,146.07
AU,South Australia,CWR,YCWI,Cowarie Airport,-27.71,138.33
AU,Western Australia,TBL,YTAB,Tableland Homestead Airport,-17.28,126.9
AU,Queensland,BZP,,Bizant Airport,-14.74,144.12
AU,New South Wales,CWT,YCWR,Cowra Airport,-33.84,148.65
AU,New South Wales,CWW,YCOR,Corowa Airport,-35.99,146.36
AU,New South Wales,GFN,YGFN,Clarence Valley Regional Airport,-29.76,153.03
AU,Northern Territory,TBK,YTBR,Timber Creek Airport,-15.62,130.44
AU,Queensland,GGD,YGDS,Gregory Downs Airport,-18.62,139.23
AU,South Australia,TAQ,,Tarcoola Airport,-30.7,134.58
AU,Queensland,GIC,YBOI,Boigu Island Airport,-9.23,142.22
AU,Queensland,TAN,YTGA,Tangalooma Airport,-27.13,153.36
AU,Queensland,GKL,YGKL,Great Keppel Island Airport,-23.18,150.94
AU,Queensland,BCI,YBAR,Barcaldine Airport,-23.57,145.31
AU,Queensland,BCK,,Bolwarra Airport,-17.39,144.17
AU,Queensland,SYU,YWBS,Warraber Island Airport,-10.21,142.82
AU,Queensland,GLG,YGLE,Glengyle Airport,-24.81,139.6
AU,New South Wales,GLI,YGLI,Glen Innes Airport,-29.68,151.69
AU,Queensland,GLM,YGLO,Glenormiston Airport,-22.89,138.82
AU,New South Wales,SYD,YSSY,Sydney Airport (Kingsford Smith Airport),-33.95,151.18
AU,Western Australia,CXQ,YCHK,Christmas Creek Airport,-22.36,119.65
AU,Queensland,GLT,YGLA,Gladstone Airport,-23.87,151.22
AU,Queensland,CXT,YCHT,Charters Towers Airport,-20.04,146.27
AU,Western Australia,GLY,,Goldsworthy Airport,-20.33,119.5
AU,Victoria,SXE,YWSL,West Sale Airport,-38.09,146.96
AU,Victoria,SWH,YSWH,Swan Hill Airport,-35.38,143.53
AU,Victoria,SWC,YSWL,Stawell Airport,-37.07,142.74
AU,Northern Territory,BCZ,,Bickerton Island Airport,-13.78,136.2
AU,Western Australia,SWB,,Shaw River Airport,-21.51,119.36
AU,Queensland,BDB,YBUD,Bundaberg Airport,-24.9,152.32
AU,Queensland,GOO,YGDI,Goondiwindi Airport,-28.52,150.32
AU,Queensland,BDD,YBAU,Badu Island Airport,-10.15,142.17
AU,Victoria,CYG,YCRG,Corryong Airport,-36.18,147.89
AU,New South Wales,GOS,YSMB,Somersby Airfield,-33.37,151.3
AU,Northern Territory,GOV,YPGV,Gove Airport,-12.27,136.82
AU,Queensland,GPD,YGON,Mount Gordon Airport,-19.77,139.4
AU,Northern Territory,GPN,YGPT,Garden Point Airport,-11.4,130.42
AU,Queensland,SVM,,St Pauls Mission Airport,-10.37,142.12
AU,New South Wales,CAZ,YCBA,Cobar Airport,-31.54,145.79
AU,Queensland,STH,YSMR,Strathmore Airport,-17.85,142.57
AU,Queensland,STF,YSTI,Stephens Island Airport,-9.51,143.55
AU,Western Australia,GSC,YGSC,Gascoyne Junction Airport,-25.05,115.2
